full_posRef,next_move_Ref,nb_W,nb_L,nb_D
1a1b3c2345d346e456f6_1b24d5e78f3457g6h67i7,f7g7,0,1,0
1a1b36c6d8e8f289g56h6i6_1b14c4d56e236f36g7h5i8,f6c6,0,1,0
1a1b36c6d8e8f289g45h6i6_1b14c4d56e2356f35h5i8,e5g6,0,1,0
1a1b36c3456d56e7g68i7_2a4d7e56f457g57h67i5,g5d5,0,1,0
1a1b36c3456d45e7g68i7_2a4d6e56f457g47h67i5,g4g5,0,1,0
1a1b35c5d8e8f289g45h6i6_1b14c4d45e2356f35h5i8,d4d6,0,1,0
1a1b35c567d57e678f7g8_2a23b24c234d346e3g5,b5b6,0,1,0
1a1b35c4d34e35f46g5h9i8_1b2c37d7e2467f235g6i6,a1a2,0,1,0
1a1b35c345d5e4f7g48h9i8_1a5d4e567f456g56h67i6,h9f8,0,1,0
1a1b35c345d5e4f78g49i8_1b6d4e567f456g56h67i6,c3c6,0,1,0
1a1b35c25d567e2467f7_4c3d234e35f568g5,f8g8,0,1,0
1a1b35c24d36e4f34g56h7_2a2b24c356d24e359h6,c5d5,0,1,0
1a1b35c245d567e2467_4c3d234e358f56g5,e8f8,0,1,0
1a1b35c245d3e4f45g56h7_2a2b24c3d2456e359h6,e9e8,0,1,0
1a1b35c245d3e4f34g56h7_2a2b24c36d245e359h6,c6d6,0,1,0
1a1b35c2456d56e2467_4c3d2347e35f56g5,d7e8,0,1,0
1a1b356c45d567e7f9g56_4b4c1d234e45f45g4,c1e3,0,1,0
1a1b34d35e28f5689g9i8_4a2c34d47e569f7g6,c3f6,0,1,0
1a1b34d35e278f5689i8_3a2c34d47e459f7g69,e4e6,0,1,0
1a1b34d35e2678f568i8_3a2c346d47e45f7g69,c6e8,0,1,0
1a1b34d35e257f568g8i8_3a2c346d47e34f7g69,e3e5,0,1,0
1a1b34d35e257f458g8i8_3a2c34d47e348f6g69,e8c6,0,1,0
1a1b34d35e257f358g8i8_3a2c34d4e348f69g69,f9d7,0,1,0
1a1b34c6d38e6f456g568_2b12c2345d4567e37,f6e5,0,1,0
1a1b34c56d5e5f678g67h7_1a4b6c7d467e6f345g5h6i6,h6i5,0,1,0
1a1b34c4d3456e35f235_2c26d27e467f478g89,c2c3,0,1,0
1a1b34c4d2348e678f67_3b1d56e345f45g34h9,f5d3,0,1,0
1a1b34c3d35e567f5g56h7_2a23b2c24d4e24f36g4h5,a3a1,0,1,0
1a1b34c2e678f358g346_1c3d567e345f4g58h67i7,d7d4,0,1,0
1a1b34c2e4678f358g34_1c3d3456e35f4g58h67i7,c3f3,0,1,0
1a1b34c2d7e678f35g346_1c3d456e345f48g5h67i7,d4d7,0,1,0
1a1b34c26d56e56f567g7_2a34b25c1457d3e9g59,d3c3,0,1,0
1a1b34c25d56e56f678g7_2a34b25c1347d3e9g59,c3c5,0,1,0
1a1b34c25d346e56f8h9i8_1a3c46e7f67g5678h67i5,f7h9,0,1,0
1a1b34c256d56e56f67g7_2a345b25c1347e9g59,c3a1,0,1,0
1a1b34c245d6f345g4h46_3b12c3d4e146f78g56,b2e5,0,1,0
1a1b34c245d35e234f36_4b12c3d4f25789g8,e4b1,0,1,0
1a1b346d78e4f56g345h6_1a2c145d456e56g68h79,g3g6,0,1,0
1a1b346d67e4f345g35h6_1a2c1345d24e35g68h79,g3e3,0,1,0
1a1b346d67e4f3456g5h6_1a2c145d345e56g68h79,f4g3,0,1,0
1a1b346d67e34f345g5h6_1a2c1345d345e5g68h79,e3e5,0,1,0
1a1b346c67e4f345g35h6_1a2b2c1345d24e3g68h79,c7d6,0,1,0
1a1b346c356d356e38g6_2b12c4d24e12456f67,b3b5,0,1,0
1a1b346c3456d5e7g68i7_2a4d7e56f457g47h67i5,d7d6,0,1,0
1a1b345c67d367e6f236_1a4b6c345d45e34f45g6h6,f4f6,0,1,0
1a1b345c56d367e6f23g7_1a4b6c234d45e34f45g6h6,c2c5,0,1,0
1a1b345c4d4e35f46g5h9i8_1b2c37d7e267f235g6h7i6,b4e4,0,1,0
1a1b345c45d35e234f35_1c3d24e567f46g5789h7,h7f7,0,1,0
1a1b345c456d345e357_4d67e6f678g678h7,a1b2,0,1,0
1a1b345c35e347g456h7_1b2c4d345e56f568g789,f5c5,0,1,0
1a1b345c24d6f345g4h46_3b1c3d4e1456f78g56,f7d5,0,1,0
1a1b345c2456d5e2467_4c3d2346e35f56g5,d6d7,0,1,0
1a1b2c5d6e467f467g68h4_4b3c34d3457e5f5g7,d7c6,0,1,0
1a1b2c5d6e467f467g468_4b3c346d345e5f5g7,b3b4,0,1,0
1a1b2c5d56e467f467g46_4b34c346d34e5f5g7,b3e3,0,1,0
1a1b2c5d567e46f467g46_4b4c346d34e35f5g7,e5b2,0,1,0
1a1b2c5d567e3567f78h7_1b3c234d234e4f456g47,c4b4,0,1,0
1a1b2c5d467e45f35g356_2a2b13c234d235e7f7i8,f7d7,0,1,0
1a1b2c5d456e568f678i8_2b1c2346d23e79f49g4,a1b3,0,1,0
1a1b2c56d46e45f35g356_2a2b13c234d2357e7i8,c2c5,0,1,0
1a1b2c4e47f56g356h568_3b35c5d4e28f23g4i56,h6h4,0,1,0
1a1b2c4e47f56g356h458_3b35c5d4e38f23g4i56,f5i5,0,1,0
1a1b2c4e467f56g35h568_3b35c5d4e28f23h4i56,e6g6,0,1,0
1a1b2c4e4567f56g35h68_3b35c5d4e28f23g4h5i6,e5h5,0,1,0
1a1b2c4d5e4567f56g3h68_3b35c5d4e28f234g5i6,d5g5,0,1,0
1a1b2c46d46e567f35g35_2a2b135c235d357f7h8,h8g7,0,1,0
1a1b2c46d46e456f35g35_2a2b135c235d357e7h8,e7f7,0,1,0
1a1b2c467d46e5f35g356_2a2b134c35d2357e7i8,b4b5,0,1,0
1a1b2c467d46e45f35g35_2a2b135c35d2357e7i8,d2c2,0,1,0
1a1b2c456d46e56f35g35_2a2b1345c23d357f7g7,b1c1,0,1,0
1a1b26c46d46e45f35g35_2a2b135c235d357e7i8,i8h8,0,1,0
1a1b26c345d56e5f5g46h7_1a2b5c1267d34e78f67i8,c5c2,0,1,0
1a1b25c6d3e45f6g7h678i8_5c5d26e78f8g58i5,h8h5,0,1,0
1a1b25c6d3e45f6g7h567i8_5c5d26e67f8g58i5,h7i7,0,1,0
1a1b25c6d3e45f6g67h678_4c5d26e67f8g58i58,g6i8,0,1,0
1a1b25c6d3e45f6g67h567_3c5d26e67g59h89i58,h5h8,0,1,0
1a1b25c6d3e45f6g67h456_3c5d26e7f7g59h89i58,h4h7,0,1,0
1a1b25c6d34e45f6g6h456_3c5d26e7f7g579h7i58,d4g7,0,1,0
1a1b25c46d35e4f6g6h456_3c5d26e7g579h7i578,c4e5,0,1,0
1a1b25c46d35e46f6g6h45_3c5d26e7g579h67i57,e6h6,0,1,0
1a1b25c46d35e456f5h45_3c5d26e7g579h67i56,e5g6,0,1,0
1a1b25c457d5e78f6g7h89_3b1c2d46e3456f57g5,c2c3,0,1,0
1a1b25c35d567e57f567_1b34c24d234e2346f4h5,b4b2,0,1,0
1a1b25c35d567e45f678_1b134c24d234e236f4h5,b1e4,0,1,0
1a1b25c356d567e346f8_1a2b3c4d234e5f567g567,c4e4,0,1,0
1a1b256d6e2f35g456h47_1b13c3d234e3457f47g8,h7e4,0,1,0
1a1b256d3e45f6g7h56i78_5c56d26e7f8g58i5,i8i6,0,1,0
1a1b256c46d5e6f59g345_1b13c235d346e257h9i8,g3g6,0,1,0
1a1b256c35d567e346f7_1a2b3c4d234e5f456g567,f4f7,0,1,0
1a1b256c35d567e3467_1a2b3c4d234e5f567g567,f7f4,0,1,0
1a1b24d6e467f478g68h4_4c34d3457e35f5h8,h8g7,0,1,0
1a1b24d6e467f467g68h4_4c34d3457e35f5g7,e3b3,0,1,0
1a1b24d6e4678f478g6h4_4c34d3457e35f5g9,g9g8,0,1,0
1a1b24d56e468f47g67h4_4c34d34e357f5g58,g8f8,0,1,0
1a1b24d56e4678f47g6h4_4c34d347e35f58g5,g5d5,0,1,0
1a1b24d567e3567f7g9h7_1b3c234d234e4f46g367,g3g4,0,1,0
1a1b24d567e3567f78h7_1b3c234d234e4f46g467,g6f5,0,1,0
1a1b24d478e67f78g8h7i9_2a3b3c345d25e458f23,f2e3,0,1,0
1a1b24d467e67f78g8h7i9_2a3b3c345d25e23458,e3c2,0,1,0
1a1b24d467e67f78g8h78_2a3b3c2345d35e2458,e2d2,0,1,0
1a1b24d467e67f78g678_2a3b3c2345d235e458,d2b2,0,1,0
1a1b24d467e45f35g356_2a2b3c1234d235e7f7i8,c1b1,0,1,0
1a1b24d35e456f45g456_2c23d47e3f3678g89i8,g4d4,0,1,0
1a1b24d345e456f45g56_2c234d7e3f3678g8h9i8,e4c2,0,1,0
1a1b24c5d567e356f78h7_1a3b3c23d234e4f456g47,d2b2,0,1,0
1a1b24c4d6e457f56g56h6_5a5f2348g4h57i6,f2f5,0,1,0
1a1b24c4d6e4567f56g56_4a5f238g4h4567i6,h4f4,0,1,0
1a1b24c4d36e4567f56g5_4a5f238g46h567i6,h7h4,0,1,0
1a1b24c4d35e56f56g456_2c23d47e47f3789g8i8,e6e4,0,1,0
1a1b24c4d35e45f45g456_2c23d47e37f3678g8i8,c4e6,0,1,0
1a1b24c4d35e35f567g5h7_4c36d146e46g78h8,e3c3,0,1,0
1a1b24c4d356e4567f56_4a5f238g567h67i6,g7g4,0,1,0
1a1b24c456d6e56f35g35_2a24b35c123d357f7g7,d3d4,0,1,0
1a1b24c456d6e356f35g5_2a24b35c123d457f7g7,g7f6,0,1,0
1a1b24c456d36e356f5g5_2a24b35c123d457f67,f7f5,0,1,0
1a1b24c456d236e356f4_4a2b35c23d45e47f5,c3e5,0,1,0
1a1b24c456d236e356f4_2a24b35c123d457f56,f5e4,0,1,0
1a1b24c3d5e67f5g56h69i8_1d34e459f4678g478h7,g4e3,0,1,0
1a1b24c3d5e67f45g56h9i8_1d34e3459f3678g78h7,e3e6,0,1,0
1a1b24c35e234f456g45_1b13c24d456e567f78g7,f8c5,0,1,0
1a1b24c35e234f345g4h6_1a3b1c24d45e567f67g67,a3b3,0,1,0
1a1b24c35e234f345g45_1b13c24d45e567f67g67,g6d6,0,1,0
1a1b24c34d5e6f5g56h69i8_1d34e3459f468g478h7,e3e6,0,1,0
1a1b24c34d4e6f5g6h69i78_1d23e3459f468g478h7,d2d4,0,1,0
1a1b24c34d35e5f57g56h7_4b3d146e46f6g78h8,d3b3,0,1,0
1a1b24c345d236e36f46_4a2b35c2d45e457f5,d4d6,0,1,0
1a1b245c5d37e2f2g456h8_1c346d456e567f458h6,a1c2,0,1,0
1a1b245c456e3f34g45h6_2a2b3c123d345e45f5h9,e5b2,0,1,0
1a1b245c456d2e3f34g4h6_2a2b13c23d345e45f5h9,b1c1,0,1,0
1a1b245c35d567e346f7_1a2b3c4d234e5f456g457,f4f7,0,1,0
1a1b245c35d567e3467_1a2b3c4d234e5f567g457,g4g6,0,1,0
1a1b245c35d567e236f7_1a2b3c4d234e5f356g357,g3f4,0,1,0
1a1b2456c4d45f45g57h8_1a5b3c5d3e45f67g46h45i6,b3c3,0,1,0
1a1b2456c34d6e24f25i6_3b3c2d345e356f46g4,d6c5,0,1,0
1a1b2456c34d2e246f5i6_2b3c2d345e35f246g46,d2f2,0,1,0
1a1b2456c345e24f25i6_3b3c2d2345e356f6g4,c5c2,0,1,0
1a1b23d37e35f234g48h9_4b1c4d4e24f56g356,g4e2,0,1,0
1a1b23d37e235f23g48h9_4b1d14e4f456g356,g4d1,0,1,0
1a1b23d3456e456f56g8_2a25b6c2d2f47g67h567,a5a4,0,1,0
1a1b23d2346e456f56g8_2a24b6c2d1f47g67h567,a4a5,0,1,0
1a1b23c4d2348e678f67_3b1d56e345f5g345h9,g5f4,0,1,0
1a1b23c4d2348e34f58g9_4b56c6d67e78f2g4h5,a1c3,0,1,0
1a1b23c3e67f457g56h78_4b4c24d235e34f38,f3c3,0,1,0
1a1b23c3d37e456f24g8h9_3b14c4d4e3f36g356h5,e6e3,0,1,0
1a1b23c3d37e456f247g8_2b14c4d4e2f36g356h59,f7h9,0,1,0
1a1b23c3d37e35f24g48h9_3b1c4d4e24f36g356h5,c3f3,0,1,0
1a1b23c3d235e25f2459_2a2c245d467e467f7g8,e5c5,0,1,0
1a1b23c35d235e2f2459_2a2b5c24d467e457f6g7,f4f6,0,1,0
1a1b23c346d5f234g45h6_1c12d234e345f678g8h7,c2f5,0,1,0
1a1b23c267d678e7g56i7_5e35f356g78h78,i7h6,0,1,0
1a1b23c267d678e7g56h6_5e36f356g78h78,d8d5,0,1,0
1a1b23c267d567e7g56h6_5e36f3567g7h78,b2c4,0,1,0
1a1b23c256d678e7g56i7_4c7e25f256g78h78,c5c7,0,1,0
1a1b23c245d678e7g56i7_4c6e25f246g78h78,c4c6,0,1,0
1a1b23c245d567e7g56h7_3c6d8e25f2467g78h8,d5d8,0,1,0
1a1b23c245d456e7g56h7_3c6d7e25f2468g78h8,d4d7,0,1,0
1a1b236d7e3458f45g4h6_1b45c4d4e67f68g56h789,h9h6,0,1,0
1a1b236d57e458f46g45_1b45c46d46e67f58h789,c6f6,0,1,0
1a1b236d57e458f45g45_1b4c2456d46e67f8h789,c2c3,0,1,0
1a1b236d57e3458f4g46_1b45c4d46e67f568h789,d6g6,0,1,0
1a1b236c7d234e5f56g5i6_2a3b5c345d567e47f34,a1c2,0,1,0
1a1b236c5d57e458f4g45_1b45c346d46e67f8h789,c3e5,0,1,0
1a1b236c456d5e47f689_5b5f35g567h467,h6f6,0,1,0
1a1b236c36d23e468f48_2a4b45c245d567e7f7h8,b4b6,0,1,0
1a1b236c236d67e47f38_1a3b4c45d45e56f6g68h67,e6b3,0,1,0
1a1b235d457e7f478g6h6_3c346d36e456f59g5,g5d5,0,1,0
1a1b235d457e7f467g6h6_3c345d36e456f58g5,c5c6,0,1,0
1a1b235d4567f467g7h6_3b4c345d3e456f58g5,b4d6,0,1,0
1a1b235c6d456f457g6i6_3a3c1234d3e456f8g5,c2f5,0,1,0
1a1b235c6d27e7f8g678h5_1c2345d456e456f37h7,a1b1,0,1,0
1a1b235c5d47e7f489g6h6_4c346d356e456f5,f5c5,0,1,0
1a1b235c56d45f47g6h7i6_3a3c134d3e456f58g5,a3b4,0,1,0
1a1b235c56d45f467g7i6_3b4c134d3e456f58g5,c1c2,0,1,0
1a1b235c56d45f467g7h6_3b4c234d3e456f58g5,c2c5,0,1,0
1a1b235c45d45e48h5i68_1b4c36d36e35f456g45h6,c6e6,0,1,0
1a1b235c34d45e48h5i68_1b4c2d36e356f456g45h6,f5d5,0,1,0
1a1b235c34d235e24h89_2a3b46c267d147e15f2,d7b5,0,1,0
1a1b235c245d45e2467_4d236e35f356g57,g7d4,0,1,0
1a1b235c2456d5e2467_4d2346e35f356g5,f3c3,0,1,0
1a1b2356c4d235e24f5g6_1a2b4c35d467e57g45h67,e5b2,0,1,0
1a1b2356c456e467f89_5a5f356g567h47,h7f7,0,1,0
1a1b2356c3d235e2f278_3b4c2456d47e56f56,f8g7,0,1,0
1a1b2356c3d235e278f2_3b4c245d467e56f56,e8f7,0,1,0
1a1b2356c3d235e26f29_3b4c245d467e45f56,f9e8,0,1,0
1a1b234d35e3f567g5h57_4a4c35d1e45f4g78h8,d5d4,0,1,0
1a1b234d34e3f567g5h57_4b5c35d1e45f4g78h8,h5e5,0,1,0
1a1b234c6d37e37f7g7h7i7_3a2c345d456e56f5i8,e5b2,0,1,0
1a1b234c4d3f56g456h56_2c23d4e4f379g789h7i8,h5e5,0,1,0
1a1b234c4d3e5f56g456h6_2c23d4e47f379g789i8,h6e6,0,1,0
1a1b234c4d3e56f56g456_2c23d4e47f3789g78i8,b3d5,0,1,0
1a1b234c4d3e35f567g5h7_4b5c35d145e4g78h8,b3d5,0,1,0
1a1b234c45d367e6f23g7_1a4b5c123d45e34f45g6h6,c1c4,0,1,0
1a1b234c456d345e357_4d67e6f678g678h6,b2b5,0,1,0
1a1b234c3d235e2f2569_2a2b5c245d467e45f7g7,f6e6,0,1,0
1a1b234c3d235e26f259_2a2b5c245d467e45f67,b3b5,0,1,0
1a1b234c356d23e7f58g8_1a4b6c4d456e56f6g67h47,h7f7,0,1,0
1a1b234c34d5e5f57g56h7_4a3d46e246f6g78h8,c3a3,0,1,0
1a1b234c34d3e67f5g78h9_1c267d456e45f67g45i6,h9f8,0,1,0
1a1b234c34d3e67f58g79_1c267d456e45f3467i6,g9e8,0,1,0
1a1b234c34d3e678f59g7_1c267d456e345f467i6,b3e3,0,1,0
1a1b234c345d7e234g4h5_1d345e567f3456g567,g5e3,0,1,0
1a1b234c345d345e357_4d67e6f678g678h5,c3c6,0,1,0
1a1b234c345d237e6f46_4a23b5c2d56e457f5,d5d7,0,1,0
1a1b234c24d4e56f456h7_2a24b1d6e18f278g678,a4b5,0,1,0
1a1b234c24d48e678f67_3b1d356e345f4g34h9,g3f3,0,1,0
1a1b234c24d24e4f8g38h5_3c3d356e356f467h9,b4b1,0,1,0
1a1b234c235d3458e8f5_1a4c4d67e567f678g7h7i8,d3a3,0,1,0
1a1b234c234e6f5g5h456_1d35e45f46g4678h789,h5e5,0,1,0
1a1b234c234d4e6f5g5h46_1c5d35e45f46g4678h79,h6f4,0,1,0
1a1b234c234d4e6f4g5h45_1d35e345f56g4678h79,g5e3,0,1,0
1a1b234c234d4e36f4h45_1d23e45f56g45678h79,f4d2,0,1,0
1a1b234c234d24f8g38h5_3d356e3456f36g7h9,b4e4,0,1,0
1a1b234c234d24e36h45_1d13e45f56g45678h79,b4e4,0,1,0
1a1b2346c3d56e5f5g46h7_1a2b5c1267d34e78g78i8,b3c5,0,1,0
1a1b2346c2e46f23g6h45_2a3b1c13d245e5f57h9i9,b6b5,0,1,0
1a1b2345c4d567e24f4h4_1c135d234e35f6g45h67,e5b2,0,1,0
1a1b2345c35d23e7f58g8_1a4b6c4d456e56f67g67h4,f7f5,0,1,0
1a1b2345c35d237e8f4g8_1a4b6c4d456e56f56g67h4,f5c5,0,1,0
1a1b2345c345d345e37_4d67e56f67g678h5,b5e5,0,1,0
1a1b2345c2e46f24g356_2a3c13d345e35f57h9i9,g5e3,0,1,0
1a1b2345c2e46f23g6h45_2a3b1c3d245e35f57h9i9,h5g3,0,1,0
1a1b2345c2e46f23g346_2a3b1c3d345e35f57h9i9,f3g5,0,1,0
1a1b2345c24d456f78i7_2c356e567f4g567h46,f8f6,0,1,0
1a1b2345c245d2345e3_5e567f567g567,e7e4,0,1,0
1a15c2d5e678f68g57h8i8_4b2c345d46e34f34,a1a2,0,1,0
1a15b2e48f456g567h68_2c345d4567e56f89i7,a1c2,0,1,0
1a15b25c35d3f48g678h9_3d456e456f567g5i6,g8g5,0,1,0
1a15b25c35d3f38g56h49_3d456e56f456g34i6,a1c4,0,1,0
1a15b25c35d3f38g567h9_3d456e456f456g4i6,g7g4,0,1,0
1a15b25c35d3e7f478g68_3c4d456e456f56g5i6,e7g7,0,1,0
1a15b23c3d37e3f57g8h56_4d45e4567f46g56,d7d6,0,1,0
1a15b23c3d36e3f5g8h459_4d45e4567f67g56,h9f8,0,1,0
1a15b23c3d36e3f57g8h56_4c4d45e4567f6g56,h6h4,0,1,0
1a15b23c3d27e2f57g8h56_4d45e456f468g56,e2d3,0,1,0
1a15b23c36d3e3f58g9h45_4d456e4567f67g5,e3d2,0,1,0
1a15b23c36d23f59g9h45_4d456e4567f78g5,g9g8,0,1,0
1a15b23c36d23f59g8h45_4d456e4567f478,h4g5,0,1,0
1a15b23c234d23e8f8g69_3c5d4567e4569f67,c4c1,0,1,0
1a15b235d4e7f4789g6h6_4c3456d356e456,d3b3,0,1,0
1a15b234c3e347g456h7_1b1c45d345e56f68g789,c5c3,0,1,0
1a14d78e57f567g67h78_2b12c24d34e268f2g89,g6e6,0,1,0
1a14d78e567f567g7h78_2b12c234d46e28f2g89,f6g6,0,1,0
1a14d67e57f567g67h78_1b1c24d2348e268f2g89,d6d8,0,1,0
1a14c7d56e56f567g6h7i8_2b356c46d4e4f3g57h58,f6c6,0,1,0
1a14c6d4e234f35g57h5i6_4b5c345d356e67f7,a1b1,0,1,0
1a14c67d56e56f57g6h7i8_3b345c4d4e4f3g57h58,f7c4,0,1,0
1a14c56d56e46f78g58i8_2b2c23d234e3578f45,c3a1,0,1,0
1a14c467d56e56f5g6h7i8_3b245c3d4e4f3g57h58,d6d4,0,1,0
1a14c467d45e56f5g6h7i8_3b245c3d3e4f36g57h5,h7e4,0,1,0
1a14c456d268e6f4h456_4c23d45e345f67g5,e3e6,0,1,0
1a14c456d268e37h456_4c23d45e456f67g5,f7c4,0,1,0
1a14b6c2d6e4f348g47h48_3b245c34d5e56f67g6,c3a1,0,1,0
1a14b6c2d6e4f347g48h49_3b245c34d5e56f56g6,f5f7,0,1,0
1a14b6c2d6e47f37g58h5i5_2b23c3456d45e5f5g6h9,b3e6,0,1,0
1a14b6c2d6e47f34g48h49_3b245c34d45e56f5g6,d4f6,0,1,0
1a14b6c2d6e47f347g48h4_2b2c3456d45e56f5g6h9,c6b4,0,1,0
1a14b6c2d6e467f37g5h5i5_2b23c456d45e5f56g68,f6c3,0,1,0
1a14b5c24d2345e35f4h5_2b124c1356d67e6f38,d3b1,0,1,0
1a14b56d235e678f7g6h8_2b234c345d678e35f4,d8d5,0,1,0
1a14b56d234e678f7g68_2b234c345d567e35f4,b2b5,0,1,0
1a14b56c56d678e37f3h7_2d45e456f567g567h4,h4g4,0,1,0
1a14b56c56d3678e37h7_2d45e456f567g4567,f7c4,0,1,0
1a14b56c256d2678e7h7_2c4d45e456f56g4567,g6d3,0,1,0
1a14b4e26f567g567h57_2c234d2345e45f23i7,b4a5,0,1,0
1a14b4c6d56e6f567g67h8_2b2c134d23478e458,f7c4,0,1,0
1a14b4c6d56e2678f39g7_4c4d4e345f56g56h6,a4c5,0,1,0
1a14b4c56d5e46f78g48i8_2c123d234e23578f5,e2b2,0,1,0
1a14b4c56d5e46f478g8i8_2b2c123d234e3578f5,c1f4,0,1,0
1a14b4c46d56e7f56g67h8_2b23c13d23478e568,a4d4,0,1,0
1a14b4c45d5e46f78g48i8_2c123d2346e2358f5,d6e7,0,1,0
1a14b4c256d46e5f8g56h9_2b25c34d57e6f67h46i6,a1b1,0,1,0
1a14b45c7d567e78f7g7h7_4a2b3c45d234e49h8,e4b4,0,1,0
1a14b45c7d567e6f57g7h7_4a2b23c45d234e8h8,e8e7,0,1,0
1a14b45c7d567e6f57g7h6_4a2b23c45d234e8h9,h9h8,0,1,0
1a14b45c7d567e67f7g7h7_4a2b3c245d234e8h8,c2e4,0,1,0
1a14b45c7d567e56f7g7h7_4a2b23c45d234e7h8,b2c2,0,1,0
1a14b45c5d35e467f5g6h5_2a2b12c17d4678e3f78,d6c6,0,1,0
1a14b45c4d258e6f4h456_4c23d34e345f67g5,d3d5,0,1,0
1a14b45c35d346e7f257_3a5b12c24d25e45f4g4,d6c6,0,1,0
1a14b45c356d45e7f257_3a5b12c24d236e35f3,f7d7,0,1,0
1a14b45c356d34e7f257_3a5b12c24d25e35f3g3,d3d5,0,1,0
1a14b45c25d35e234f34_3a2b23c13d28e69f7g8,c3a1,0,1,0
1a14b45c245d567e7f7h8_1b236c36d234e468f48,d4a1,0,1,0
1a14b456c56d6e8f58g7h5_2b3c3d57e567f67g56h4,b3d4,0,1,0
1a14b456c56d68e8f5g7h5_2c4d457e567f67g56h4,d7g7,0,1,0
1a14b456c56d678f5h57_2c4d45e567f67g567h4,c4e4,0,1,0
1a14b456c56d678f5g4h7_2d45e4567f67g567h4,f7f5,0,1,0
1a14b456c56d678e3f3h7_2d45e4567f56g567h4,e7f7,0,1,0
1a14b3c56d27e37f7h456_4c234d56e456f6g5,c2c5,0,1,0
1a14b3c567d26e37h456_4c234d45e456f6g5,d4d6,0,1,0
1a14b3c45d56e56f7g67h7_1b1256c236d27e237f8,e5b5,0,1,0
1a14b35c23d6e567f67g7_1b46c4567d457e3g45i6,f6c6,0,1,0
1a14b356d37e48f7h456_4c345d56e567f6g5,e5b5,0,1,0
1a14b356d27e37f7h456_4c345d56e456f6g5,e4e7,0,1,0
1a14b34c45d5e4f78g48i8_2c1236d234e2358f5,c6d6,0,1,0
1a14b345c67d36e6f237_2b6c345d45e34f56g6h6,e4b4,0,1,0
1a14b345c56d457e7f25_3a5b12c234d236e35,b5b2,0,1,0
1a14b345c4d258f4h456_4c3d34e345f567g5,f5c2,0,1,0
1a14b345c4d258f4g4h46_4c3d34e3456f57g5,e6f6,0,1,0
1a14b345c25d35e3f29g8_1a3c34d4e45f458g569h5,e4b4,0,1,0
1a14b2d35e345f456g4h5_3b4c34d467e678f7g6,d7c5,0,1,0
1a14b2c45d35e6f5g579h8_1a2b45c367d4e5f4g346h5,c5c3,0,1,0
1a14b2c34d35e6f5g579h8_1a2b45c267d4e5f46g34h5,e6c5,0,1,0
1a14b2c2d35e345f4g47h5_2a2b14c4d48e678f579,a2b3,0,1,0
1a14b2c2d35e345f46g4h5_3b4c34d478e678f57,d8d6,0,1,0
1a14b2c2d35e345f46g4h5_2b134c4d48e678f579,b3c3,0,1,0
1a14b26d6e467f37g5h5i5_2b34c456d45e5f56g68,b4b2,0,1,0
1a14b26c46d2e4f35g456_2b34c35d456e568f79,g4e3,0,1,0
1a14b26c46d2e34f45g56_2b34c35d456e567f78,a1c2,0,1,0
1a14b25e25f56g567h57_1b4c3456d3456e47f4h6,f4e3,0,1,0
1a14b25c6d6e267f247g8_1a2b4c2345d345e5g56h7,a4d7,0,1,0
1a14b25c35d6e3f347g46_3c4d345e456f56g8i8,a4a5,0,1,0
1a14b256c256d678e7h7_2c4d345e456f56g457,f5c5,0,1,0
1a14b24e368f3589g37_2c246d456e457f67i6,e3f4,0,1,0
1a14b24d3e3678f359g7_1c2456d456e45f67g3i6,d3g3,0,1,0
1a14b24c3d3e3678f59g7_1c2467d456e45f367i6,c3f3,0,1,0
1a14b24c34d7f38g67h49_3d456e45f567g89i8,h4g4,0,1,0
1a14b24c34d7f38g4h567_3d6e45f567g5678i8,h5e2,0,1,0
1a14b24c34d7f38g46h89_3d56e45f567g789i8,h9h7,0,1,0
1a14b24c34d7f38g45h78_3d56e45f567g678i8,h8h6,0,1,0
1a14b24c34d7e2f38g4h67_3d36e45f567g578i8,g4d2,0,1,0
1a14b24c34d27e3f48h67_3d346e45f567g58i8,f4c1,0,1,0
1a14b245c356d23f5g89_3a23b13c4d46e78g5h9,a1d4,0,1,0
1a14b23c234d7f57g6h69_2c56d456e567f46g3h4,a4a3,0,1,0
1a14b236c3d235e2f2g78_3b45c2456d4e56f56,a4a3,0,1,0
1a14b235c36d158e234_3c45d346e567f56g5,c5c3,0,1,0
1a14b235c25d5e234f3h4_3c34d34e567f45g45,e5b2,0,1,0
1a14b235c25d158e234_3c34d346e567f56g5,f6c6,0,1,0
1a14b234c67d457e7f25_4a5b1c345d236e35,c6b6,0,1,0
1a14b234c46d235e23f8_4a23c235d4e45f45,e5b2,0,1,0
1a14b234c23d7f57g6h69_2c456d456e45f46g3h4,a4a3,0,1,0
1a14b234c234d2f2g38h7_3a3d3e234f3478g67,g3g4,0,1,0
1a14b234c234d13e8f8g4_2b1c15d24e456f4567,c4c1,0,1,0
1a14b2346c7d457e7f25_4b15c345d236e35,b4b1,0,1,0
1a13d7f4567g567h578_4c35d456e56789,h7h6,0,1,0
1a13d7f4567g567h568_4c36d456e56789,a3a2,0,1,0
1a13d6f4567g57h578i8_4c35d345e56789,i8g6,0,1,0
1a13d6e6f456g567h578_3c345d345e5789i8,g6i8,0,1,0
1a13d6e46f456g567h58_2c235d345e5789h7i8,e4h7,0,1,0
1a13d36e46f456g57h58_2c35d245e35789g6h7,d3g6,0,1,0
